conflict_id,medicine_id,conflict_type,source_record_ids,details,status
CONFLICT-0374904d4312a5b73f7233e6,MED-304ad1c14700f9acabd6b006,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-1449d3f3668345774aab4647,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-0377fb06c560a7601ba939fb,MED-7a52210e5cece9567cad4e60,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-deae7aba65fe1f31541e3103,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-037b3722df4f8fcd25a5f0f6,MED-99cb3f1a277a8a73f351295d,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-56b98dbefec829991b09c959,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-037ee4be1ac632f64957ba94,MED-351ef5addb639a95b9ba44ed,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-91e87488e4f5d61e276e05d4,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-03a3906ef5f8a2f23482a0cd,MED-94f78d465c00aa90f4f692cc,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-3e58a45a47334d056a011d5e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-03a4e215eaba69067256216f,MED-1b35374fa3700ce30649b32f,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-7674e731a9128c3813fa7927,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-03bec2a46f5f9c178705d7aa,MED-995d2d878b6172a11583efc9,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-cced6bfdc456d35de6227429,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-03ce9e101d7f43615935cad7,MED-aee190a418bbe224b28d9218,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-07b64653d22388679bfa4a7c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-03d7d45418f7388679b65733,MED-07ba09b825d71ce11f96e92b,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-89571d74bb64718858ad505d,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-03db4f71e4afaf9758a57380,MED-90ddecd835388d1b5da13792,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-2f3995df56b7059f40bde734,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-03e478456045be4abf1cefc3,MED-811e2a3e53b8ab42beab324a,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-0860f889129aaa10d196925b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-03e648cfbc4a808c352a0d4e,MED-302c3a6e8ba0c3e2599e765f,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-bad0e671217ea5123704deb6,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-03ed193173d4d16cb812eb89,MED-11c48f27376236f34bf1449d,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-362cb552872e52e4cef5e9db,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-03f29e1ab1d07fe1ae7cc60d,MED-85452157d80d96cb85c26abf,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-b3525a1764e932cd30783d05,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-03f472d99ab85d0b7cc76963,MED-5f4fb72e6d06654281c1dfcc,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-2f0d63b53e411641eadf5509,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-0403d066bd610d899aebefc0,MED-d28fe2670efb63ae310d20fd,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-7fdd617453a450682d97af31,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04098c787a929bfcedfe0547,MED-0a1e04b989782632f40833ac,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-aadd4d589198869111806c5f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-040a06d6de51e7fcc28a22e8,MED-4c722bc6c53ba7657463c567,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-308beaf7033046632a1d7a74,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-040a5b8df6859b4569726cb1,MED-5c5ff95e3ad01eca4697ac96,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-924c3bfc5d3dd3ba8e04a5f7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-040e0addb8a9c7cb1a686b39,MED-8f936024e6f6202e893b1107,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-20d6be59785e88db8fdf83ed,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-041512ee0b72f017144ad3b0,MED-9df88c184992801fcd108437,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-8d22ee8126872348c24e7917,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04188f4e411745a5b5988705,MED-21b88d2461436a980a7c6308,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-e5ec493ccce4363f2945c690,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-041fd067adb0b2caa7866662,MED-ebbbb05d8ece71fbf67de486,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-11ceb1f6f7be1d264ef7858b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-0425e7ce951ede3924ff22db,MED-d4d8f4249fc83d84edddf891,REGISTRATION_IDENTITY_CONFLICT,SRCR-2e1b2be5b9021279b377446c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-042795085d60f8aa35d496f7,MED-4861d0f72923163dfaec39cb,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-f6f1cca2852de5c190a5b7fd,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-042b0293dc3ee4d46e1bd4e1,MED-a99c3911abbaa5a022cacf09,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-a622e5887112e430166ee1bb,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-042f8fce8e4cf0f44302c7e9,MED-aa57c4fb216f32f1fd57f0e7,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-1af4bbcfb2891437ff4a66e6,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-0432aa38def54e1a2fe96c75,MED-4c457ddb196d4281b0c6fad4,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-a351b7bc6b1cd6fae9994a9f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04382fdaad42c64a93596e82,MED-02d0a2fe3ce78f8a88e386e0,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-00c62cb7e4408a667900436c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-043a8555c7eba602f5f340de,MED-49a7494b9934aa0437c68ac3,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-bd6879bf4e026a47b26574ee,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-043c4e8f4657641452ed0c27,MED-4d23e4fefaa147168fb7c573,REGISTRATION_IDENTITY_CONFLICT,SRCR-d7ec51759e4b762d9b4c5f00,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04464485ccc18489ee56cac8,MED-4b48bb4ee8beffb2d0384fb2,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-edc45e806c6ca09016e402b5,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-044bf9e826b1fc2b16f8102c,MED-e62fed073c5649493906dedf,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-03c629d2aa431a048c4c5cdb,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-0458f0e92b3f62a76ba33a55,MED-d7453baabf126d33128e93fc,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-980172b2db55a20d9d0a8232,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-045a4b919eceb88259bbf74e,MED-2e5c4d2fd5c58c88a1fba6cc,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-915be59d9194d16e9e437840,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04628bd41b2deaf158648118,MED-2b5050525965ff988cbf394c,REGISTRATION_IDENTITY_CONFLICT,SRCR-6259de509760a18250c5b403,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-0468fe2e58f70e0dc04f98bc,MED-8b92ac5c9ada04183eb08492,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-3476d407e305d2ca7490ed6f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-047cf0c6ed3217ff87a3b5d9,MED-c91c28385291df24e8b4bc12,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-5371adf54054069ddd5139b3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-0482707d3485f2c654d9002a,MED-1202d2d3cf8617fd60f3714c,REGISTRATION_IDENTITY_CONFLICT,SRCR-f73640e0f27097ff238c58d9,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04848491d870034813e906b4,MED-34e48b14f780d7097bbf5d1f,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-ff6017c4cd5ee7d983540bdf,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04897edc81232cf75eb76453,MED-23c5db26acf7400482f1d24b,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-f9d45fe95c36e68acfd6af16,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-0495d31d731b9b03d717e9e3,MED-0b8f4e10d93b415301000988,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-45e0ab8b9370098c6087aee5,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-0496556e64e7d6fe9340898c,MED-7f6e3ea21acc2ba76abbf400,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-f479724896297e9e07b913bf,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-049a68bf24285309f48a54b1,MED-25d0167825514295e15c83cd,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-968b44dae6a31bc45dd91455,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04a10fbda12bd188f8fe02f6,MED-d6b935e626f12d94f954a8b6,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-32c43487da328c92a82e461c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04ab1b196fff2c5beb48d397,MED-c3022c4d60efb9c7e1c836ba,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-3879f2411ce3897f47921b37,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04abcd8443523f0b5152a57b,MED-f7d586e350b74d89aad3194c,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-32a5270025ecd140fa25f63c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04b33ea08a4b17bbcdcc6bf6,MED-5716c4ec525e1e1349326994,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-6f944b0fb9fd33a75ad0b381,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04bcc53a63696525d61b1b8d,MED-93f50545cce8987ca8f07670,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-b3f4fa50fc257a2e85636821,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04c086d06bdfeda1195330eb,MED-b3c7fe1599d3551de1d99275,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-bab44fbc3ff8b513a8c13433,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04c1bc5cc4e0875cfcbb187f,MED-f4468e1a746042afbe427146,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-83b6ed77a7c6f1872c386e96,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04c2bcf1401a6e28c2b25d39,MED-cdaeea72c8b9b612f7ca9b49,REGISTRATION_IDENTITY_CONFLICT,SRCR-f2d3faf9f72e90577d72ca27,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04c3cd6bce43d43ea3fdac9d,MED-b113385d8e492b952cce8d3c,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-ec91f17e7c9db3fc39c34564,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04c8b2aa45323a5d4cf71985,MED-f56e32d02b364ddca022ee12,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-590026d8ea364ce38355cbf5,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04cbcfc3ff8c3f5e05622867,MED-607d2a342c8b4ad6f8a1824e,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-835ddf9bf7ab828873e94ba0,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04cdfa64882fef6eaf3fcf7e,MED-c919fdb72a0d567905c174e3,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-7e3fccab35b1383b3f942b52,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04d333e9d066e50a42490fc1,MED-a0816f344d0ed4e4f1ae923c,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-43e689cc6c01d359a4a96e2e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04d41ed56c550c6a004b7dd8,MED-8b230f6ea43b230976086472,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-058c3fb9246427bb547e8b95,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04df86131f363d13b74ca898,MED-5bd177e9786c66edb3ce632b,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-6a3ddb0bb3ae0cb3ac05ccff,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04ee4136f8b424cf3fc19911,MED-f94c5c79c8675bb312c46941,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-41750450de885dca57c4ff8d,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04ef09575f7588274a0b5341,MED-526382e0c05d0e3da04a7a38,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-5d95ea537f50c4437a4cca8c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-04f041d8db4425e6492732d3,MED-97e4024dbf0ea44de458d624,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-c2266260d9c4dd407f280bb3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05033f2b3080aee4d63935d7,MED-2c7acc0842d47f39a05d3b05,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-bbf95dbcdaf9a9ef91cd99df,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-050df9f00725bf5f73b2451b,MED-f96a297375f2a91ca9718777,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-78dc91750f6969ddb97f9c10,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-052607ae566b41f231b0e082,MED-4c0f643a1d8f0a30d798c54b,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-539e077561e8b9165913218b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-0526fe8e9441c6588cb70d53,MED-ac9ba11969574c053527402d,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-de45dc236dd12b9f8dba1900,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-052a166f7db315fc26d3c218,MED-bae91bbc44ab7cd3f3878d01,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-66454b6c6b1f4a3927e09b08,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-052dd1b28bacd6225752c3f1,MED-e7496d1fed02b934197a8fd6,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-389a81d69b53c41fda7a11b1,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-053f292a430e933c82a6fc04,MED-3e3c2a456644e8edc502c57f,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-2101d3168465fb4afe5d10a7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-0542bf0dd3336035727ca118,MED-c8b7beb3e1b5c99ad957fa16,REGISTRATION_IDENTITY_CONFLICT,SRCR-98ae66b68422873c9aa2cccd,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05438bfd005ebc4d2c957b25,MED-68e1ae75d9dbbcda3b20d7f3,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-886e3f574bae035b6c946225,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-054b90088ffdd9ddfb315005,MED-08309cf3a862648811d89106,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-3b1950a20e0955ba781e2d36,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-054fac350b544f209160a3fb,MED-8b057808eb017ced25c79a42,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-63aa9a4c702a0c8fa1569905,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-055a3448045251e20c91f407,MED-99ef414b4f55bf792646edb1,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-a96ed56466e33ea6105cd7d9,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05619795b8e60adac4e08864,MED-241f336d54ffad141eb8ddbc,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-beeec9e8c0272d129eb2897a,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05640af838f255954a19dfb1,MED-c22b486d29f1838fc9cad5d4,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-f1b0e7e218e039079d249b57,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-056a366a673b809dfa70ff10,MED-7daee313fa4fe92d3f2ef6a6,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-75c085dc89fae252db5c6cc7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-056f7ea3d8fa417520a1629e,MED-603cb02ddcbceadc952abc3e,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-c64342ec1bc11463d78b8662,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05764bbfb6951b23327ab0f0,MED-5974a6df62a4741dcc42ec0c,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-70a3bb7f1e52f700a7c3a00e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-0579949f723b0b9f666e89c0,MED-3359f1fc86d5075fdb7cf27a,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-543a9473bff8a1fe5d35fd14,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-057e210591ae8992f8a70a24,MED-c544429d0f9a461e2fc8d928,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-c82f42b4b20df5b498e5a51f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05801d3caa0a050c8ae4352e,MED-59c81000c9b54c29bbfdffb5,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-412fb6ffb3bc44b1f4e53d83,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05935656ee593b4dee27cc2c,MED-d2bf4739c7522e0322764f0a,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-030dedc4058efc5c1b6766b6,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05a19b520cc8c07cb4a06c5d,MED-e9db906a2051ede1a16057c7,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-08e856d6e777fdb5c3021423,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05a620582528c7297ee85402,MED-c93280a4fba34c8efb22572f,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-4af07ee497c4f6c571b689e6,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05b9c65252a8871e32889734,MED-c601a6c02078a9d67c05a076,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-c8aef5266550ac60512090df,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05c975bb60620e4721e306a1,MED-53ae208becda72afa7160843,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-19fc0c114d503dec48faf016,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05cc45d029c742c5746c3743,MED-29bdbb4323219dcbbbed7361,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-26b72f19983b9c1c7ce155ff,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05d01b662902b697fae2dab1,MED-109242e38a4f24aa9be71ad2,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-8b5e093c419b06b962d96b03,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05d06dcb978ed767959d8cf1,MED-0eeaaf63d96b3222be7c861f,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-b4548bef7c9ed846de7576cd,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05da5f073063a298d5a74b7b,MED-99c2205804e0374a4575a9e1,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-f4326b7600be6a6ee7bc7f95,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05db6cf00f25d9b1acede85b,MED-87b057af10240b380716bec9,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-d5ace06295a7fa574efb5769,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05f1747aa2c5f50e496ccb36,MED-ff036d17a6d00b6dae76d86a,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-f48434f5b48e25739a427c48,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-05f4165425a5627d19cf5f4b,MED-d31adf61166f55822fdc7756,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-4f81e2af77b2c1b3078745ac,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-0610abf5af9e51f8f33a49cf,MED-7a40fa8fabd64b0b49587f02,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-50641ca7e35cf6c09a34a2ac,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-061565888ec2467643dc03e1,MED-2c1d8263ea8c2773dd5bc7a6,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-8754578fdd184ec236d35bd2,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-063596c3724a3afcc96a25d9,MED-3a973b89e35182b17fc628e4,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-5233ddae9251f8d274cf32c0,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-064017e115acc2640c4ae0d0,MED-766afba5bb3f4f048046752b,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-0c8dfe169383052ba90205ea,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-064594174f6429b29e523172,MED-675f1406dacd9b18b96e5fad,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-4fad1163804fcf56d27e732b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-064c963171a6dd87c040851e,MED-6d1ce328a51d3201c5fbd8fa,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-992de4d8c236ae81dafdf7c2,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-06548b622c25487a7f6b4c37,MED-fc2fc1e7adce78eeb383b5d3,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-d97ee7495645ba01cb981d93,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-06642067b39afb7d5f8baa82,MED-b38e298d4cf13c932cdcafce,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-d59876f8430469a2d0b49c21,Critical source evidence was preserved without automatic resolution.,QUARANTINED
